regGRBM_CNTL reg:0x2000
regCP_GDS_ATOMIC0_PREOP_LO reg:0xc05f
regCP_ME_GDS_ATOMIC0_PREOP_LO reg:0xc05f
regCP_GDS_ATOMIC0_PREOP_HI reg:0xc060
regCP_ME_GDS_ATOMIC0_PREOP_HI reg:0xc060
regCP_GDS_ATOMIC1_PREOP_LO reg:0xc061
regCP_ME_GDS_ATOMIC1_PREOP_LO reg:0xc061
regCP_GDS_ATOMIC1_PREOP_HI reg:0xc062
regCP_ME_GDS_ATOMIC1_PREOP_HI reg:0xc062
regCP_ME_MC_WADDR_LO reg:0xc069
regCP_ME_MC_WADDR_HI reg:0xc06a
regCP_ME_MC_WDATA_LO reg:0xc06b
regCP_ME_MC_WDATA_HI reg:0xc06c
regCP_ME_MC_RADDR_LO reg:0xc06d
regCP_ME_MC_RADDR_HI reg:0xc06e
regCP_SEM_WAIT_TIMER reg:0xc06f
regCP_SIG_SEM_ADDR_LO reg:0xc070
regCP_SIG_SEM_ADDR_HI reg:0xc071
regCP_WAIT_REG_MEM_TIMEOUT reg:0xc074
regCP_WAIT_SEM_ADDR_LO reg:0xc075
regCP_WAIT_SEM_ADDR_HI reg:0xc076
regCP_DMA_PFP_CONTROL reg:0xc077
regCP_DMA_ME_CONTROL reg:0xc078
regCP_COHER_BASE_HI reg:0xc079
regCP_COHER_START_DELAY reg:0xc07b
regCP_COHER_CNTL reg:0xc07c
regCP_COHER_SIZE reg:0xc07d
regCP_COHER_BASE reg:0xc07e
regCP_COHER_STATUS reg:0xc07f
regCP_DMA_ME_SRC_ADDR reg:0xc080
regCP_DMA_ME_SRC_ADDR_HI reg:0xc081
regCP_DMA_ME_DST_ADDR reg:0xc082
regCP_DMA_ME_DST_ADDR_HI reg:0xc083
regCP_DMA_ME_COMMAND reg:0xc084
regCP_DMA_PFP_SRC_ADDR reg:0xc085
regCP_DMA_PFP_SRC_ADDR_HI reg:0xc086
regCP_DMA_PFP_DST_ADDR reg:0xc087
regCP_DMA_PFP_DST_ADDR_HI reg:0xc088
regCP_DMA_PFP_COMMAND reg:0xc089
regCP_DMA_CNTL reg:0xc08a
regCP_DMA_READ_TAGS reg:0xc08b
regCP_COHER_SIZE_HI reg:0xc08c
regCP_PFP_IB_CONTROL reg:0xc08d
regCP_PFP_LOAD_CONTROL reg:0xc08e
regCP_SCRATCH_INDEX reg:0xc08f
regCP_SCRATCH_DATA reg:0xc090
regCP_RB_OFFSET reg:0xc091
regCP_IB1_OFFSET reg:0xc092
regCP_IB2_OFFSET reg:0xc093
regCP_IB1_PREAMBLE_BEGIN reg:0xc094
regCP_IB1_PREAMBLE_END reg:0xc095
regCP_IB2_PREAMBLE_BEGIN reg:0xc096
regCP_IB2_PREAMBLE_END reg:0xc097
regCP_CE_IB1_OFFSET reg:0xc098
regCP_CE_IB2_OFFSET reg:0xc099
regCP_CE_COUNTER reg:0xc09a
regCP_CE_RB_OFFSET reg:0xc09b
regCP_CE_INIT_CMD_BUFSZ reg:0xc0bd
regCP_CE_IB1_CMD_BUFSZ reg:0xc0be
regCP_CE_IB2_CMD_BUFSZ reg:0xc0bf
regCP_IB1_CMD_BUFSZ reg:0xc0c0
regCP_IB2_CMD_BUFSZ reg:0xc0c1
regCP_ST_CMD_BUFSZ reg:0xc0c2
regCP_CE_INIT_BASE_LO reg:0xc0c3
regCP_CE_INIT_BASE_HI reg:0xc0c4
regCP_CE_INIT_BUFSZ reg:0xc0c5
regCP_CE_IB1_BASE_LO reg:0xc0c6
regCP_CE_IB1_BASE_HI reg:0xc0c7
regCP_CE_IB1_BUFSZ reg:0xc0c8
regCP_CE_IB2_BASE_LO reg:0xc0c9
regCP_CE_IB2_BASE_HI reg:0xc0ca
regCP_CE_IB2_BUFSZ reg:0xc0cb
regCP_IB1_BASE_LO reg:0xc0cc
regCP_IB1_BASE_HI reg:0xc0cd
regCP_IB1_BUFSZ reg:0xc0ce
regCP_IB2_BASE_LO reg:0xc0cf
regCP_IB2_BASE_HI reg:0xc0d0
regCP_IB2_BUFSZ reg:0xc0d1
regCP_ST_BASE_LO reg:0xc0d2
regCP_ST_BASE_HI reg:0xc0d3
regCP_ST_BUFSZ reg:0xc0d4
regCP_EOP_DONE_EVENT_CNTL reg:0xc0d5
regCP_EOP_DONE_DATA_CNTL reg:0xc0d6
regCP_EOP_DONE_CNTX_ID reg:0xc0d7
regCP_PFP_COMPLETION_STATUS reg:0xc0ec
regCP_CE_COMPLETION_STATUS reg:0xc0ed
regCP_PRED_NOT_VISIBLE reg:0xc0ee
regCP_PFP_METADATA_BASE_ADDR reg:0xc0f0
regCP_PFP_METADATA_BASE_ADDR_HI reg:0xc0f1
regCP_CE_METADATA_BASE_ADDR reg:0xc0f2
regCP_CE_METADATA_BASE_ADDR_HI reg:0xc0f3
regCP_DRAW_INDX_INDR_ADDR reg:0xc0f4
regCP_DRAW_INDX_INDR_ADDR_HI reg:0xc0f5
regCP_DISPATCH_INDR_ADDR reg:0xc0f6
regCP_DISPATCH_INDR_ADDR_HI reg:0xc0f7
regCP_INDEX_BASE_ADDR reg:0xc0f8
regCP_INDEX_BASE_ADDR_HI reg:0xc0f9
regCP_INDEX_TYPE reg:0xc0fa
regCP_GDS_BKUP_ADDR reg:0xc0fb
regCP_GDS_BKUP_ADDR_HI reg:0xc0fc
regCP_SAMPLE_STATUS reg:0xc0fd
regCP_ME_COHER_CNTL reg:0xc0fe
regCP_ME_COHER_SIZE reg:0xc0ff
regCP_ME_COHER_SIZE_HI reg:0xc100
regCP_ME_COHER_BASE reg:0xc101
regCP_ME_COHER_BASE_HI reg:0xc102
regCP_ME_COHER_STATUS reg:0xc103
regRLC_GPM_PERF_COUNT_0 reg:0xc140
regRLC_GPM_PERF_COUNT_1 reg:0xc141
regGRBM_GFX_INDEX reg:0xc200
regVGT_GSVS_RING_SIZE reg:0xc241
regVGT_PRIMITIVE_TYPE reg:0xc242
regVGT_INDEX_TYPE reg:0xc243
regVGT_STRMOUT_BUFFER_FILLED_SIZE_0 reg:0xc244
regVGT_STRMOUT_BUFFER_FILLED_SIZE_1 reg:0xc245
regVGT_STRMOUT_BUFFER_FILLED_SIZE_2 reg:0xc246
regVGT_STRMOUT_BUFFER_FILLED_SIZE_3 reg:0xc247
regVGT_MAX_VTX_INDX reg:0xc248
regVGT_MIN_VTX_INDX reg:0xc249
regVGT_INDX_OFFSET reg:0xc24a
regVGT_MULTI_PRIM_IB_RESET_EN reg:0xc24b
regVGT_NUM_INDICES reg:0xc24c
regVGT_NUM_INSTANCES reg:0xc24d
regVGT_TF_RING_SIZE reg:0xc24e
regVGT_HS_OFFCHIP_PARAM reg:0xc24f
regVGT_TF_MEMORY_BASE reg:0xc250
regVGT_TF_MEMORY_BASE_HI reg:0xc251
regWD_POS_BUF_BASE reg:0xc252
regWD_POS_BUF_BASE_HI reg:0xc253
regWD_CNTL_SB_BUF_BASE reg:0xc254
regWD_CNTL_SB_BUF_BASE_HI reg:0xc255
regWD_INDEX_BUF_BASE reg:0xc256
regWD_INDEX_BUF_BASE_HI reg:0xc257
regIA_MULTI_VGT_PARAM reg:0xc258
regVGT_INSTANCE_BASE_ID reg:0xc25a
regPA_SU_LINE_STIPPLE_VALUE reg:0xc280
regPA_SC_LINE_STIPPLE_STATE reg:0xc281
regPA_SC_SCREEN_EXTENT_MIN_0 reg:0xc284
regPA_SC_SCREEN_EXTENT_MAX_0 reg:0xc285
regPA_SC_SCREEN_EXTENT_MIN_1 reg:0xc286
regPA_SC_SCREEN_EXTENT_MAX_1 reg:0xc28b
regPA_SC_P3D_TRAP_SCREEN_HV_EN reg:0xc2a0
regPA_SC_P3D_TRAP_SCREEN_H reg:0xc2a1
regPA_SC_P3D_TRAP_SCREEN_V reg:0xc2a2
regPA_SC_P3D_TRAP_SCREEN_OCCURRENCE reg:0xc2a3
regPA_SC_P3D_TRAP_SCREEN_COUNT reg:0xc2a4
regPA_SC_HP3D_TRAP_SCREEN_HV_EN reg:0xc2a8
regPA_SC_HP3D_TRAP_SCREEN_H reg:0xc2a9
regPA_SC_HP3D_TRAP_SCREEN_V reg:0xc2aa
regPA_SC_HP3D_TRAP_SCREEN_OCCURRENCE reg:0xc2ab
regPA_SC_HP3D_TRAP_SCREEN_COUNT reg:0xc2ac
regPA_SC_TRAP_SCREEN_HV_EN reg:0xc2b0
regPA_SC_TRAP_SCREEN_H reg:0xc2b1
regPA_SC_TRAP_SCREEN_V reg:0xc2b2
regPA_SC_TRAP_SCREEN_OCCURRENCE reg:0xc2b3
regPA_SC_TRAP_SCREEN_COUNT reg:0xc2b4
regPA_STATE_STEREO_X reg:0xc2b5
regSQ_THREAD_TRACE_BASE reg:0xc330
regSQ_THREAD_TRACE_SIZE reg:0xc331
regSQ_THREAD_TRACE_MASK reg:0xc332
regSQ_THREAD_TRACE_TOKEN_MASK reg:0xc333
regSQ_THREAD_TRACE_PERF_MASK reg:0xc334
regSQ_THREAD_TRACE_CTRL reg:0xc335
regSQ_THREAD_TRACE_MODE reg:0xc336
regSQ_THREAD_TRACE_BASE2 reg:0xc337
regSQ_THREAD_TRACE_TOKEN_MASK2 reg:0xc338
regSQ_THREAD_TRACE_WPTR reg:0xc339
regSQ_THREAD_TRACE_STATUS reg:0xc33a
regSQ_THREAD_TRACE_HIWATER reg:0xc33b
regSQ_THREAD_TRACE_CNTR reg:0xc33c
regSQ_THREAD_TRACE_USERDATA_0 reg:0xc340
regSQ_THREAD_TRACE_USERDATA_1 reg:0xc341
regSQ_THREAD_TRACE_USERDATA_2 reg:0xc342
regSQ_THREAD_TRACE_USERDATA_3 reg:0xc343
regSQC_CACHES reg:0xc348
regSQC_WRITEBACK reg:0xc349
regDB_OCCLUSION_COUNT0_LOW reg:0xc3c0
regDB_OCCLUSION_COUNT0_HI reg:0xc3c1
regDB_OCCLUSION_COUNT1_LOW reg:0xc3c2
regDB_OCCLUSION_COUNT1_HI reg:0xc3c3
regDB_OCCLUSION_COUNT2_LOW reg:0xc3c4
regDB_OCCLUSION_COUNT2_HI reg:0xc3c5
regDB_OCCLUSION_COUNT3_LOW reg:0xc3c6
regDB_OCCLUSION_COUNT3_HI reg:0xc3c7
regDB_ZPASS_COUNT_LOW reg:0xc3fe
regDB_ZPASS_COUNT_HI reg:0xc3ff
regGDS_RD_ADDR reg:0xc400
regGDS_RD_DATA reg:0xc401
regGDS_RD_BURST_ADDR reg:0xc402
regGDS_RD_BURST_COUNT reg:0xc403
regGDS_RD_BURST_DATA reg:0xc404
regGDS_WR_ADDR reg:0xc405
regGDS_WR_DATA reg:0xc406
regGDS_WR_BURST_ADDR reg:0xc407
regGDS_WR_BURST_DATA reg:0xc408
regGDS_WRITE_COMPLETE reg:0xc409
regGDS_ATOM_CNTL reg:0xc40a
regGDS_ATOM_COMPLETE reg:0xc40b
regGDS_ATOM_BASE reg:0xc40c
regGDS_ATOM_SIZE reg:0xc40d
regGDS_ATOM_OFFSET0 reg:0xc40e
regGDS_ATOM_OFFSET1 reg:0xc40f
regGDS_ATOM_DST reg:0xc410
regGDS_ATOM_OP reg:0xc411
regGDS_ATOM_SRC0 reg:0xc412
regGDS_ATOM_SRC0_U reg:0xc413
regGDS_ATOM_SRC1 reg:0xc414
regGDS_ATOM_SRC1_U reg:0xc415
regGDS_ATOM_READ0 reg:0xc416
regGDS_ATOM_READ0_U reg:0xc417
regGDS_ATOM_READ1 reg:0xc418
regGDS_ATOM_READ1_U reg:0xc419
regGDS_GWS_RESOURCE_CNTL reg:0xc41a
regGDS_GWS_RESOURCE reg:0xc41b
regGDS_GWS_RESOURCE_CNT reg:0xc41c
regGDS_OA_CNTL reg:0xc41d
regGDS_OA_COUNTER reg:0xc41e
regGDS_OA_ADDRESS reg:0xc41f
regGDS_OA_INCDEC reg:0xc420
regGDS_OA_RING_SIZE reg:0xc421
regSPI_CONFIG_CNTL reg:0xc440
regSPI_CONFIG_CNTL_1 reg:0xc441
regSPI_CONFIG_CNTL_2 reg:0xc442
regSPI_WAVE_LIMIT_CNTL reg:0xc443
regGC_CANE_ERR_STATUS reg:0xcf4d
regGC_CANE_UE_ERR_STATUS_LO reg:0xcf4e
regGC_CANE_UE_ERR_STATUS_HI reg:0xcf4f
regGC_CANE_CE_ERR_STATUS_LO reg:0xcf50
regGC_CANE_CE_ERR_STATUS_HI reg:0xcf51
regCPG_PERFCOUNTER1_LO reg:0xd000
regCPG_PERFCOUNTER1_HI reg:0xd001
regCPG_PERFCOUNTER0_LO reg:0xd002
regCPG_PERFCOUNTER0_HI reg:0xd003
regCPC_PERFCOUNTER1_LO reg:0xd004
regCPC_PERFCOUNTER1_HI reg:0xd005
regCPC_PERFCOUNTER0_LO reg:0xd006
regCPC_PERFCOUNTER0_HI reg:0xd007
regCPF_PERFCOUNTER1_LO reg:0xd008
regCPF_PERFCOUNTER1_HI reg:0xd009
regCPF_PERFCOUNTER0_LO reg:0xd00a
regCPF_PERFCOUNTER0_HI reg:0xd00b
regCPF_LATENCY_STATS_DATA reg:0xd00c
regCPG_LATENCY_STATS_DATA reg:0xd00d
regCPC_LATENCY_STATS_DATA reg:0xd00e
regGRBM_PERFCOUNTER0_LO reg:0xd040
regGRBM_PERFCOUNTER0_HI reg:0xd041
regGRBM_PERFCOUNTER1_LO reg:0xd043
regGRBM_PERFCOUNTER1_HI reg:0xd044
regGRBM_SE0_PERFCOUNTER_LO reg:0xd045
regGRBM_SE0_PERFCOUNTER_HI reg:0xd046
regGRBM_SE1_PERFCOUNTER_LO reg:0xd047
regGRBM_SE1_PERFCOUNTER_HI reg:0xd048
regGRBM_SE2_PERFCOUNTER_LO reg:0xd049
regGRBM_SE2_PERFCOUNTER_HI reg:0xd04a
regGRBM_SE3_PERFCOUNTER_LO reg:0xd04b
regGRBM_SE3_PERFCOUNTER_HI reg:0xd04c
regWD_PERFCOUNTER0_LO reg:0xd080
regWD_PERFCOUNTER0_HI reg:0xd081
regWD_PERFCOUNTER1_LO reg:0xd082
regWD_PERFCOUNTER1_HI reg:0xd083
regWD_PERFCOUNTER2_LO reg:0xd084
regWD_PERFCOUNTER2_HI reg:0xd085
regWD_PERFCOUNTER3_LO reg:0xd086
regWD_PERFCOUNTER3_HI reg:0xd087
regIA_PERFCOUNTER0_LO reg:0xd088
regIA_PERFCOUNTER0_HI reg:0xd089
regIA_PERFCOUNTER1_LO reg:0xd08a
regIA_PERFCOUNTER1_HI reg:0xd08b
regIA_PERFCOUNTER2_LO reg:0xd08c
regIA_PERFCOUNTER2_HI reg:0xd08d
regIA_PERFCOUNTER3_LO reg:0xd08e
regIA_PERFCOUNTER3_HI reg:0xd08f
regVGT_PERFCOUNTER0_LO reg:0xd090
regVGT_PERFCOUNTER0_HI reg:0xd091
regVGT_PERFCOUNTER1_LO reg:0xd092
regVGT_PERFCOUNTER1_HI reg:0xd093
regVGT_PERFCOUNTER2_LO reg:0xd094
regVGT_PERFCOUNTER2_HI reg:0xd095
regVGT_PERFCOUNTER3_LO reg:0xd096
regVGT_PERFCOUNTER3_HI reg:0xd097
regPA_SU_PERFCOUNTER0_LO reg:0xd100
regPA_SU_PERFCOUNTER0_HI reg:0xd101
regPA_SU_PERFCOUNTER1_LO reg:0xd102
regPA_SU_PERFCOUNTER1_HI reg:0xd103
regPA_SU_PERFCOUNTER2_LO reg:0xd104
regPA_SU_PERFCOUNTER2_HI reg:0xd105
regPA_SU_PERFCOUNTER3_LO reg:0xd106
regPA_SU_PERFCOUNTER3_HI reg:0xd107
regPA_SC_PERFCOUNTER0_LO reg:0xd140
regPA_SC_PERFCOUNTER0_HI reg:0xd141
regPA_SC_PERFCOUNTER1_LO reg:0xd142
regPA_SC_PERFCOUNTER1_HI reg:0xd143
regPA_SC_PERFCOUNTER2_LO reg:0xd144
regPA_SC_PERFCOUNTER2_HI reg:0xd145
regPA_SC_PERFCOUNTER3_LO reg:0xd146
regPA_SC_PERFCOUNTER3_HI reg:0xd147
regPA_SC_PERFCOUNTER4_LO reg:0xd148
regPA_SC_PERFCOUNTER4_HI reg:0xd149
regPA_SC_PERFCOUNTER5_LO reg:0xd14a
regPA_SC_PERFCOUNTER5_HI reg:0xd14b
regPA_SC_PERFCOUNTER6_LO reg:0xd14c
regPA_SC_PERFCOUNTER6_HI reg:0xd14d
regPA_SC_PERFCOUNTER7_LO reg:0xd14e
regPA_SC_PERFCOUNTER7_HI reg:0xd14f
regSPI_PERFCOUNTER0_HI reg:0xd180
regSPI_PERFCOUNTER0_LO reg:0xd181
regSPI_PERFCOUNTER1_HI reg:0xd182
regSPI_PERFCOUNTER1_LO reg:0xd183
regSPI_PERFCOUNTER2_HI reg:0xd184
regSPI_PERFCOUNTER2_LO reg:0xd185
regSPI_PERFCOUNTER3_HI reg:0xd186
regSPI_PERFCOUNTER3_LO reg:0xd187
regSPI_PERFCOUNTER4_HI reg:0xd188
regSPI_PERFCOUNTER4_LO reg:0xd189
regSPI_PERFCOUNTER5_HI reg:0xd18a
regSPI_PERFCOUNTER5_LO reg:0xd18b
regSQ_PERFCOUNTER0_LO reg:0xd1c0
regSQ_PERFCOUNTER0_HI reg:0xd1c1
regSQ_PERFCOUNTER1_LO reg:0xd1c2
regSQ_PERFCOUNTER1_HI reg:0xd1c3
regSQ_PERFCOUNTER2_LO reg:0xd1c4
regSQ_PERFCOUNTER2_HI reg:0xd1c5
regSQ_PERFCOUNTER3_LO reg:0xd1c6
regSQ_PERFCOUNTER3_HI reg:0xd1c7
regSQ_PERFCOUNTER4_LO reg:0xd1c8
regSQ_PERFCOUNTER4_HI reg:0xd1c9
regSQ_PERFCOUNTER5_LO reg:0xd1ca
regSQ_PERFCOUNTER5_HI reg:0xd1cb
regSQ_PERFCOUNTER6_LO reg:0xd1cc
regSQ_PERFCOUNTER6_HI reg:0xd1cd
regSQ_PERFCOUNTER7_LO reg:0xd1ce
regSQ_PERFCOUNTER7_HI reg:0xd1cf
regSQ_PERFCOUNTER8_LO reg:0xd1d0
regSQ_PERFCOUNTER8_HI reg:0xd1d1
regSQ_PERFCOUNTER9_LO reg:0xd1d2
regSQ_PERFCOUNTER9_HI reg:0xd1d3
regSQ_PERFCOUNTER10_LO reg:0xd1d4
regSQ_PERFCOUNTER10_HI reg:0xd1d5
regSQ_PERFCOUNTER11_LO reg:0xd1d6
regSQ_PERFCOUNTER11_HI reg:0xd1d7
regSQ_PERFCOUNTER12_LO reg:0xd1d8
regSQ_PERFCOUNTER12_HI reg:0xd1d9
regSQ_PERFCOUNTER13_LO reg:0xd1da
regSQ_PERFCOUNTER13_HI reg:0xd1db
regSQ_PERFCOUNTER14_LO reg:0xd1dc
regSQ_PERFCOUNTER14_HI reg:0xd1dd
regSQ_PERFCOUNTER15_LO reg:0xd1de
regSQ_PERFCOUNTER15_HI reg:0xd1df
regSX_PERFCOUNTER0_LO reg:0xd240
regSX_PERFCOUNTER0_HI reg:0xd241
regSX_PERFCOUNTER1_LO reg:0xd242
regSX_PERFCOUNTER1_HI reg:0xd243
regSX_PERFCOUNTER2_LO reg:0xd244
regSX_PERFCOUNTER2_HI reg:0xd245
regSX_PERFCOUNTER3_LO reg:0xd246
regSX_PERFCOUNTER3_HI reg:0xd247
regGDS_PERFCOUNTER0_LO reg:0xd280
regGDS_PERFCOUNTER0_HI reg:0xd281
regGDS_PERFCOUNTER1_LO reg:0xd282
regGDS_PERFCOUNTER1_HI reg:0xd283
regGDS_PERFCOUNTER2_LO reg:0xd284
regGDS_PERFCOUNTER2_HI reg:0xd285
regGDS_PERFCOUNTER3_LO reg:0xd286
regGDS_PERFCOUNTER3_HI reg:0xd287
regTA_PERFCOUNTER0_LO reg:0xd2c0
regTA_PERFCOUNTER0_HI reg:0xd2c1
regTA_PERFCOUNTER1_LO reg:0xd2c2
regTA_PERFCOUNTER1_HI reg:0xd2c3
regTD_PERFCOUNTER0_LO reg:0xd300
regTD_PERFCOUNTER0_HI reg:0xd301
regTD_PERFCOUNTER1_LO reg:0xd302
regTD_PERFCOUNTER1_HI reg:0xd303
regTCP_PERFCOUNTER0_LO reg:0xd340
regTCP_PERFCOUNTER0_HI reg:0xd341
regTCP_PERFCOUNTER1_LO reg:0xd342
regTCP_PERFCOUNTER1_HI reg:0xd343
regTCP_PERFCOUNTER2_LO reg:0xd344
regTCP_PERFCOUNTER2_HI reg:0xd345
regTCP_PERFCOUNTER3_LO reg:0xd346
regTCP_PERFCOUNTER3_HI reg:0xd347
regTCC_PERFCOUNTER0_LO reg:0xd380
regTCC_PERFCOUNTER0_HI reg:0xd381
regTCC_PERFCOUNTER1_LO reg:0xd382
regTCC_PERFCOUNTER1_HI reg:0xd383
regTCC_PERFCOUNTER2_LO reg:0xd384
regTCC_PERFCOUNTER2_HI reg:0xd385
regTCC_PERFCOUNTER3_LO reg:0xd386
regTCC_PERFCOUNTER3_HI reg:0xd387
regTCA_PERFCOUNTER0_LO reg:0xd390
regTCA_PERFCOUNTER0_HI reg:0xd391
regTCA_PERFCOUNTER1_LO reg:0xd392
regTCA_PERFCOUNTER1_HI reg:0xd393
regTCA_PERFCOUNTER2_LO reg:0xd394
regTCA_PERFCOUNTER2_HI reg:0xd395
regTCA_PERFCOUNTER3_LO reg:0xd396
regTCA_PERFCOUNTER3_HI reg:0xd397
regCB_PERFCOUNTER0_LO reg:0xd406
regCB_PERFCOUNTER0_HI reg:0xd407
regCB_PERFCOUNTER1_LO reg:0xd408
regCB_PERFCOUNTER1_HI reg:0xd409
regCB_PERFCOUNTER2_LO reg:0xd40a
regCB_PERFCOUNTER2_HI reg:0xd40b
regCB_PERFCOUNTER3_LO reg:0xd40c
regCB_PERFCOUNTER3_HI reg:0xd40d
regDB_PERFCOUNTER0_LO reg:0xd440
regDB_PERFCOUNTER0_HI reg:0xd441
regDB_PERFCOUNTER1_LO reg:0xd442
regDB_PERFCOUNTER1_HI reg:0xd443
regDB_PERFCOUNTER2_LO reg:0xd444
regDB_PERFCOUNTER2_HI reg:0xd445
regDB_PERFCOUNTER3_LO reg:0xd446
regDB_PERFCOUNTER3_HI reg:0xd447
regRLC_PERFCOUNTER0_LO reg:0xd480
regRLC_PERFCOUNTER0_HI reg:0xd481
regRLC_PERFCOUNTER1_LO reg:0xd482
regRLC_PERFCOUNTER1_HI reg:0xd483
regRMI_PERFCOUNTER0_LO reg:0xd4c0
regRMI_PERFCOUNTER0_HI reg:0xd4c1
regRMI_PERFCOUNTER1_LO reg:0xd4c2
regRMI_PERFCOUNTER1_HI reg:0xd4c3
regRMI_PERFCOUNTER2_LO reg:0xd4c4
regRMI_PERFCOUNTER2_HI reg:0xd4c5
regRMI_PERFCOUNTER3_LO reg:0xd4c6
regRMI_PERFCOUNTER3_HI reg:0xd4c7
regATC_L2_PERFCOUNTER_LO reg:0xd500
regATC_L2_PERFCOUNTER_HI reg:0xd501
regMC_VM_L2_PERFCOUNTER_LO reg:0xd502
regMC_VM_L2_PERFCOUNTER_HI reg:0xd503
regL2TLB_PERFCOUNTER_LO reg:0xd512
regL2TLB_PERFCOUNTER_HI reg:0xd513
regCPG_PERFCOUNTER1_SELECT reg:0xd800
regCPG_PERFCOUNTER0_SELECT1 reg:0xd801
regCPG_PERFCOUNTER0_SELECT reg:0xd802
regCPC_PERFCOUNTER1_SELECT reg:0xd803
regCPC_PERFCOUNTER0_SELECT1 reg:0xd804
regCPF_PERFCOUNTER1_SELECT reg:0xd805
regCPF_PERFCOUNTER0_SELECT1 reg:0xd806
regCPF_PERFCOUNTER0_SELECT reg:0xd807
regCP_PERFMON_CNTL reg:0xd808
regCPC_PERFCOUNTER0_SELECT reg:0xd809
regCPF_TC_PERF_COUNTER_WINDOW_SELECT reg:0xd80a
regCPG_TC_PERF_COUNTER_WINDOW_SELECT reg:0xd80b
regCPF_LATENCY_STATS_SELECT reg:0xd80c
regCPG_LATENCY_STATS_SELECT reg:0xd80d
regCPC_LATENCY_STATS_SELECT reg:0xd80e
regCP_DRAW_OBJECT reg:0xd810
regCP_DRAW_OBJECT_COUNTER reg:0xd811
regCP_DRAW_WINDOW_MASK_HI reg:0xd812
regCP_DRAW_WINDOW_HI reg:0xd813
regCP_DRAW_WINDOW_LO reg:0xd814
regCP_DRAW_WINDOW_CNTL reg:0xd815
regGRBM_PERFCOUNTER0_SELECT reg:0xd840
regGRBM_PERFCOUNTER1_SELECT reg:0xd841
regGRBM_SE0_PERFCOUNTER_SELECT reg:0xd842
regGRBM_SE1_PERFCOUNTER_SELECT reg:0xd843
regGRBM_SE2_PERFCOUNTER_SELECT reg:0xd844
regGRBM_SE3_PERFCOUNTER_SELECT reg:0xd845
regWD_PERFCOUNTER0_SELECT reg:0xd880
regWD_PERFCOUNTER1_SELECT reg:0xd881
regWD_PERFCOUNTER2_SELECT reg:0xd882
regWD_PERFCOUNTER3_SELECT reg:0xd883
regIA_PERFCOUNTER0_SELECT reg:0xd884
regIA_PERFCOUNTER1_SELECT reg:0xd885
regIA_PERFCOUNTER2_SELECT reg:0xd886
regIA_PERFCOUNTER3_SELECT reg:0xd887
regIA_PERFCOUNTER0_SELECT1 reg:0xd888
regVGT_PERFCOUNTER0_SELECT reg:0xd88c
regVGT_PERFCOUNTER1_SELECT reg:0xd88d
regVGT_PERFCOUNTER2_SELECT reg:0xd88e
regVGT_PERFCOUNTER3_SELECT reg:0xd88f
regVGT_PERFCOUNTER0_SELECT1 reg:0xd890
regVGT_PERFCOUNTER1_SELECT1 reg:0xd891
regVGT_PERFCOUNTER_SEID_MASK reg:0xd894
regPA_SU_PERFCOUNTER0_SELECT reg:0xd900
regPA_SU_PERFCOUNTER0_SELECT1 reg:0xd901
regPA_SU_PERFCOUNTER1_SELECT reg:0xd902
regPA_SU_PERFCOUNTER1_SELECT1 reg:0xd903
regPA_SU_PERFCOUNTER2_SELECT reg:0xd904
regPA_SU_PERFCOUNTER3_SELECT reg:0xd905
regPA_SC_PERFCOUNTER0_SELECT reg:0xd940
regPA_SC_PERFCOUNTER0_SELECT1 reg:0xd941
regPA_SC_PERFCOUNTER1_SELECT reg:0xd942
regPA_SC_PERFCOUNTER2_SELECT reg:0xd943
regPA_SC_PERFCOUNTER3_SELECT reg:0xd944
regPA_SC_PERFCOUNTER4_SELECT reg:0xd945
regPA_SC_PERFCOUNTER5_SELECT reg:0xd946
regPA_SC_PERFCOUNTER6_SELECT reg:0xd947
regPA_SC_PERFCOUNTER7_SELECT reg:0xd948
regSPI_PERFCOUNTER0_SELECT reg:0xd980
regSPI_PERFCOUNTER1_SELECT reg:0xd981
regSPI_PERFCOUNTER2_SELECT reg:0xd982
regSPI_PERFCOUNTER3_SELECT reg:0xd983
regSPI_PERFCOUNTER0_SELECT1 reg:0xd984
regSPI_PERFCOUNTER1_SELECT1 reg:0xd985
regSPI_PERFCOUNTER2_SELECT1 reg:0xd986
regSPI_PERFCOUNTER3_SELECT1 reg:0xd987
regSPI_PERFCOUNTER4_SELECT reg:0xd988
regSPI_PERFCOUNTER5_SELECT reg:0xd989
regSPI_PERFCOUNTER_BINS reg:0xd98a
regSQ_PERFCOUNTER0_SELECT reg:0xd9c0
regSQ_PERFCOUNTER1_SELECT reg:0xd9c1
regSQ_PERFCOUNTER2_SELECT reg:0xd9c2
regSQ_PERFCOUNTER3_SELECT reg:0xd9c3
regSQ_PERFCOUNTER4_SELECT reg:0xd9c4
regSQ_PERFCOUNTER5_SELECT reg:0xd9c5
regSQ_PERFCOUNTER6_SELECT reg:0xd9c6
regSQ_PERFCOUNTER7_SELECT reg:0xd9c7
regSQ_PERFCOUNTER8_SELECT reg:0xd9c8
regSQ_PERFCOUNTER9_SELECT reg:0xd9c9
regSQ_PERFCOUNTER10_SELECT reg:0xd9ca
regSQ_PERFCOUNTER11_SELECT reg:0xd9cb
regSQ_PERFCOUNTER12_SELECT reg:0xd9cc
